repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
scribejava/scribejava,5469,1649,2010-09-05T19:11:40Z,9,494,1675,3.0,4.2085,3.9882,1.0,1.4008,0.7835,1.0,10.9352,89.9151,17.0,25.6498,31.7826
