repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
apache/shenyu,8783,3036,2018-07-11T08:17:45Z,14,3679,136407,4.0,6.0563,6.1055,1.0,1.2291,0.5773,1.0,18.2354,67.4806,23.0,40.5048,51.5397
