repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
shwenzhang/AndResGuard,8634,1549,2015-10-11T11:48:06Z,4,66,1183,2.0,3.4242,4.3432,1.0,1.5,0.8638,1.5,22.3788,44.3371,41.5,98.5758,159.1263
