repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
pqpo/SmartCropper,4126,757,2017-08-03T11:08:41Z,13,12,142,3.0,6.25,7.387,1.0,1.3333,0.4924,0.0,122.5,408.1209,13.0,85.0833,176.3186
