repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
Nepxion/Discovery,5774,1421,2018-06-21T16:16:49Z,132,828,6523,4.0,4.7222,4.9017,1.0,1.2983,0.6405,1.0,18.8007,111.9002,16.0,31.6787,54.7349
