repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
GrenderG/Toasty,6594,800,2017-01-18T18:52:41Z,19,16,75,3.0,4.0625,4.1868,1.0,1.0625,0.25,0.0,56.625,213.871,5.5,30.4375,65.4227
