repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
wasabeef/Blurry,5660,608,2015-07-23T14:12:08Z,0,14,102,3.5,5.1429,4.538,1.0,1.0,0.0,0.0,0.6429,1.5984,14.0,45.4286,68.4664
