repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
seaswalker/spring-analysis,13764,4151,2016-09-09T07:46:32Z,0,33,130,2.0,2.4242,2.6461,1.0,1.2424,0.7513,0.0,1.7879,3.1894,8.0,11.4545,7.9021
