repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
bilibili/MagicaSakura,3552,460,2016-06-23T07:54:59Z,3,84,1033,7.5,8.2976,7.2921,2.0,1.6786,1.194,3.0,25.4405,73.5326,33.5,63.8929,75.5125
