repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
Bigkoo/Android-PickerView,13469,3460,2014-12-28T01:46:38Z,0,91,1199,2.0,3.7253,5.0576,1.0,1.1538,0.3628,0.0,15.4945,90.5636,7.0,48.5824,112.5576
