repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
oddfar/campus-imaotai,4182,1369,2023-07-07T10:37:13Z,11,218,5513,5.0,6.3394,5.7413,1.0,1.4128,1.1696,1.0,20.3761,78.4303,18.0,35.4495,54.9657
