repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
ittianyu/BottomNavigationViewEx,3474,555,2016-11-12T08:39:38Z,19,29,564,3.0,4.8966,5.1224,1.0,1.5862,0.7328,0.0,50.1379,185.8972,13.0,47.2759,92.4252
