repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
oldmanpushcart/greys-anatomy,4019,1203,2012-11-21T19:39:35Z,0,240,2990,3.0,4.0667,4.3193,1.0,1.1542,0.5462,0.0,6.7708,21.8866,19.5,44.8917,70.0139
