repo,stars,forks,created_at,releases,num_classes,comment_lines,cbo_median,cbo_mean,cbo_stdev,dit_median,dit_mean,dit_stdev,lcom_median,lcom_mean,lcom_stdev,loc_median,loc_mean,loc_stdev
apache/zookeeper,12744,7330,2009-03-27T15:41:56Z,0,1768,43274,3.0,5.7755,7.4252,1.0,1.9757,2.9774,0.0,37.0854,388.8457,27.0,70.3009,132.0025
